web前端（JS开发方向）,远盟康健科技(北京)有限公司,16-22万48小时反馈,北京-朝阳区,我们是谁：远盟康健科技（北京）有限公司成立于2008年2月，企业类型：外商独资，是中国领先的第三方紧急救援管理及移动医疗健康服务提供商，在车联网安全服务、居家养老应急保障、旅游出行安全保障等领域，拥有全面的解决方案和服务能力，为金融、保险、电信、旅游、汽车及大型集团企业提供专业的全程无缝隙紧急救援保障、重大疾病绿色通道、高端定制基因检测健康管理、日常健康咨询等系列化服务。目前已拥有覆盖全国82个核心城市的急救中心、1022家网络医院以及全球204个国家和地区的救援服务网络，以及覆盖全国权威医院与近250位医疗专家的优质医疗服务资源。我们的行业竞争力：创新型救援行业领头军，国内最大的本土化紧急救援管理公司车联网行业技术先行者，建立中国版E-call服务标准文件健康管理行业整合开拓团队我们的愿景：为中国人的安全出行保驾护航我们的伙伴：     万事达卡（Master Card） IBM  惠普  小米科技  携程网  去哪儿网中国移动  中国国际航空公司   中科院国家基因组  国家电网中国工商银行 中国民生银行中国人寿   中国平安  PICC  我们为大型重要赛事提供紧急救援保障：在过去的两年中，先后为多项顶级国际活动承担了紧急医疗救援工作：2008年，为北京奥运会所有持票观众以及各国来宾提供紧急医疗救援服务；2010年，世博会期间为中外游客提供国内26个主要城市的紧急医疗救援服务；2010年，为广州亚运观众和世界各国来宾提供紧急医疗救援服务；2011年，为深圳大运会观众和世界各国来宾提供紧急救援保障服务；2015年，为第十四届世界夏季特奥会中国代表团提供国际紧急救援保障服务。
WEB前端开发工程师,北京通铭教育科技股份有限公司,12-18万5天内反馈,北京,"北京通铭教育科技股份有限公司（简称：通铭教育）坚持深耕于企业互联网教育行业，公司成立十四年以来，一直秉承""专业+专注""的理念，成为了中国移动、中国石化、中国人寿、中国工商银行、中国联通、中国东方航空、宝钢集团等近百家大型企业集团的在线培训系统长期合作伙伴，是企业在线培训领域著名的平台产品和服务提供商。在""互联网+""热潮席卷中华大地之际，通铭教育采用最新的技术理念和业界标准，建设了拥有完全自主知识产权的企业MOOC平台""企慕课堂""(http://mooc.qimooc.com/)。企慕课堂兼具MOOC和SAAS特性，面向企业市场，为中国千万计的企业用户和行业产业链提供量身定制的贴心服务。更过了解请登陆  通铭教育  官网：http://www.parim.net/"
前端定制化开发工程师,北京旷视科技有限公司,面议72小时反馈,北京-海淀区,"旷视科技 (Megvii) 是一家专注于机器视觉的人工智能公司。公司汇聚了一群立志“技术改变世界”的极客们,希望打造新一代的图像识别引擎,成为未来智能设备的“机器之眼”。公司目标通过“三级火箭”战略,分阶段成为世界最好的人脸识别,图像识别,和人工智能公司。 旷视的第一个技术平台Face++现已成长为世界最大的人脸识别技术平台,并服务于一大批国内外的IT客户,其中包括阿里,联想,世纪佳缘,美图秀秀等。 旷视的第二个技术平台Image++,则是一个更为全面和强大的图像识别平台,其中将逐步提供包含文字识别,人体识别,物品识别,商品识别等多个识别模块,希望能“真正结构化图片中的内容”并“重新定义图片的价值”。"
web前端开发工程师,买买电子商务股份有限公司,面议5天内反馈,北京,"     买买酒maim9，成立于2014年4月，是集合多种运营模式与一体的进口酒水销售平台。买买酒为广大消费者提供各种中高端名酒以及最新酒类行业资讯，通过线下的品鉴中心配合线上商城，为国际客户及国内消费者提供优质高效的“一站式”服务。移动立体式酒水购物商城      买买酒目前主要以出售进口葡萄酒为主，平台中品类涵盖干红葡萄酒、干白葡萄酒、桃红葡萄酒和气泡葡萄酒、香槟葡萄酒等，酒水均来自世界著名葡萄酒产区，法国勃艮第产区、香槟区、波尔多产区、马尔凯、西班牙杜埃罗河岸产区、西班牙纳瓦拉产区、西班牙里奥哈产区、南非拉菲达尔菲产区、南非新肥城产区等；用户还可通过天猫、1号店、亚马逊、当当网等国内知名购物平台进入买买酒官方旗舰店；买买酒在北京地区筹划50余家品鉴中心，目前已在北京设有6家分店，下一步将完善线上与线下相结合的O2O运营模式，更加方便用户足不出户，品遍全球。品质保障 100%原装进口      酒水品类齐全，全球定位，全球采购，正规渠道进口。现已获得法国、意大利、西班牙、澳洲、德国、美国等国家的葡萄酒中国区总代理。酒水品类琳琅满目、应有尽有，极大地满足了全国各地专营店的种类需求。以点概面 区域覆盖      买买酒凭借线上、线下、移动立体式购物及“360度”全方位体验的创新商业模式，以点代面，区域覆盖，在北京规划50多家“买买酒红酒品鉴中心”，使消费者既可以在线下实体店中体验惊喜，品鉴尊贵，又可享受""足不出户，坐享其成""的便捷，在买买酒消费者感受到的将是尊贵、贴心、舒适等多元化服务，让中国消费者可以做到“不出国门，消费全球”。诚信保障 安全购物      买买酒在诚信的基础上建立与消费者的融洽关系。“诚”代表了买买酒在合作关系中所坚持的诚意态度，而“信”则代表了买买酒以“信用”为根本的发展信条。买买酒的专业恒温恒湿仓，以最佳的温度和湿度存储每一瓶葡萄酒，“防冲爆”包装全程给予葡萄酒最专业的保护，将运输对酒的影响降至最低。酒水一站式购物 人性化经营理念      买买酒是酒水一站式购物平台，在发展上秉承先人后企、以人为本的理念，为广大用户提供物流急速配送服务、坚持正品行货保证商品品质，使消费者的购物行为更加便捷，真正的实现足不出户就能实现购物的“多、快、好、省”。以“信”兴商 用“心”服务 全新体验      买买酒倡导3C文化（信Creditable、心Care、新Creative），以信兴商、心系消费者、开启全新购物时代，提升消费者生活品质，满足消费者心理需求，致力打造进口酒水专营第一品牌！      信／Creditable——以“信”兴商 (Our business spirit is to be creditable) 买买酒以“信”为本，建立稳固的企业文化，以诚信管理员工，以“信”为基石建立自己的团队及运作模式，热心建立市场信用文化、观念、价值观、及商业道德。在内部管理上，强调培训员工的诚信意识，有着健全、科学的管理机制。      心/Care——心系消费者（We care customer's wants and needs） 买买酒不断寻找新颖、高端、尊贵的国际化优质酒水，提升消费者的生活品质，满足消费者的各种需求，把自己当作消费者来选择商品，保证每款商品都是贴心、高贵，带给您身心愉悦的体验。      新/Creative——开启购物新时代（We are creating a new Era) 买买酒率先以多渠道、多元化商品的方式运作，为商家及消费者搭建起稳固可信的平台，将不同的商品信息更精准、更有针对性地传递给目标消费者。以情感营销与消费者进行心灵互动沟通，我们提供的不仅是优质商品，还有真心服务。打造进口酒水专营第一品牌      未来，买买酒将坚持以“ 国际、品质、专业”为中心的发展战略，不断增强信息系统、产品操作和物流管理三大核心竞争力，始终以服务、创新和消费者价值最大化为发展目标，为打造进口酒水专营第一品牌而努力。"
前端开发工程师,北京奇智睿思信息咨询有限公司,面议5天内反馈,北京-朝阳区,CuriosityChina 是一家专注于研发Social CRM的互联网公司，致力于为品牌打造社会化媒体的一站式用户管理平台— CURIO 系统。CuriosityChina 结合所服务客户的品牌特征，通过对其用户在全线各渠道行为数据的追踪、分析与整合，强化品牌在微信、微博等社会化媒体的营销效果，扩大和帮助打造品牌的 CRM 系统数据库，为品牌带来更忠实与高质量的用户群体。同时，CuriosityChina 注重新的技术或理念对于品牌和自身所带来的无限可能，工程师积极参与相关社区的讨论和建设，目前的技术堆栈：Golang、React、Docker等。公司在北京、上海、香港和巴黎均设有办公室，国际化的工作环境和伙伴。
前端开发工程师,软通动力,12-20万24小时反馈,北京-西城区,作为智慧城市与产业互联网建设的领导者，创新型技术服务提供商。软通动力立足中国，服务全球。公司主营业务涵盖智慧业务与信息服务两大领域，具备端到端“软件+服务”综合业务能力和强大的纵深服务优势。在智慧业务领域，软通动力秉承“智慧城市建设产业先行”的理念，先后在全国20余个城市展开了“智慧城市”战略布局，业务范围包括顶层设计、城市治理、产业应用、环保节能、民生服务以及基础设施等多个方向；在信息服务领域，软通动力提供IT外包、众包、业务流程外包（BPO）、系统集成等多项服务，在银行、保险、电力、交通、零售等10余个重要行业具有深厚积累和丰富经验。过去，软通动力深刻理解客户需求，是企业盈利和成长的最佳合作伙伴；今天，软通动力充分把握时代的机遇与挑战，借助云计算、移动互联、大数据等新兴技术手段，推动传统产业转型升级，助力产城融合；未来，软通动力将不懈努力，以创新思维和领先技术，为客户创造可持续的价值。软通动力于2001年创立，全球总部设于北京，在全球设有30多个分支机构，28个交付中心。员工总数超过2万人，服务数百家中国及海外客户。
高级web前端,北京易盟天地信息技术有限公司,12-18万5天内反馈,北京,一、公司简介北京易盟天地信息技术有限公司成立于2004年，注册资金1351万。公司总部位于北京，并在天津、上海、广州、深圳等28个省市设有100余家分支机构，公司旗下品牌为“管家帮”，公司以“让天下家庭后顾无忧”为企业使命，以“创新服务模式，关注客户需求和行业本质，开放合作实现共赢”为经营理念，致力于打造一站式家庭服务C2C信息化平台，将服务产品化，在全国范围内构建家政、养老等服务体系，在全国97个城市深度开展易盟互联网O2O的业务运营。二、易盟的几大颠覆式创新：中国“家政O2O模式”的创始人家政服务“FMF模式”的创始人“管家式”家庭服务模式创始人家庭服务“合伙人模式”创始人家庭服务国家标准的制定者 会员制家庭平台的NO.1三、易盟的定位：“会员制家庭服务平台”，具体解释如下：易盟定位于以家政服务为基础的“会员制家庭服务平台”， 通过“FMF”模式（通过会员制的方式，使服务和产品从生产基地/厂家直接到达家庭），运营“LFA”三类产品（家政、有机食材、日用品），为家庭客户提供整体解决方案，实现“管家帮，帮您管好家”的服务承诺，有效保障提供的家庭服务及产品的安全、快捷，让天下家庭后顾无忧。
web前端开发工程师,北京捷通华声语音技术有限公司,10-18万48小时反馈,北京-海淀区,北京捷通华声科技股份有限公司（www.sinovoice.com）成立于2000年，是一家专注于智能语音、智能图像、语义理解等人工智能技术的研究与应用，全面发展人工智能云服务的高新技术企业。2011年捷通华声推出了全球首个全方位人工智能开放平台—灵云平台（hcicloud.com），以“云 + 端”方式，为产业界提供语音合成（TTS）、语音识别（ASR）、声纹识别（VPR）、手写识别（HWR）、光学字符识别（OCR）、指纹识别（FPR）、机器翻译（MT）、自然语言理解（NLU）等全方位人工智能能力。灵云平台通过服务百度导航、搜狗导航、导航犬、滴滴打车、汉字英雄、天行听书、天行输入法、触宝输入法等“家喻户晓”移动应用服务，及服务京东商城、携程网、去哪儿网等大型互联网平台，使中国13亿社会大众群体充分感受并体验到智能语音等人工智能技术为现代生活所带来的轻松与便捷。2013年，清华大学产业基金入资捷通华声，成为捷通华声第二大股东。随后双方共同创立“清华灵云人工智能研究中心”，完成并确立与中国最高学府清华大学新的战略合作关系。2015年，鉴于捷通华声公司与清华大学的深入合作在广大清华校友中得到了广泛的好评，清华校友总会邀请捷通华声共同成立“清华校友总会人工智能联盟”。    捷通华声已建立完整的短期（月度）、中期（年度）、长期（股权）激励体系，全面及时肯定团队成员为企业发展所做出的贡献。公司位于上地附近的中关村软件园内，良好的工作环境，便捷的交通条件（临近城铁13号线）。如果你潜心于技术开发，如果你充满激情与创意，捷通华声将给你提供一个优秀的发展平台，具有竞争力的薪酬与福利待遇，期待你能和捷通华声一同走在行业发展的前沿。
web前端开发工程师,深圳羚羊极速科技有限公司,21-35万24小时反馈,北京-朝阳区,       羚羊极速是一个年轻但资深的团队，凭借技术及资金优势，致力于打造覆盖全球的集存储、传输、大数据、人工智能等为一体的专业在线视频全业务支持平台，对现有各种基于视频为基础的业务模式进行颠覆性变革！        羚羊极速具备强大的技术团队，专注于网络视频技术十余年，核心技术处于世界前列，在分布式部署、大流量传输、成本控制等方面有独到的解决方案，曾多次以极低成本解决百万级直播在线用户并发、千万级用户共享的问题，并具备在线视频业务从视频源到客户端全部业务流程的完整解决方案。        羚羊极速具备强大的资金实力，将投入巨额资金打造羚羊VDN平台，同时对有理想的创业团队提供技术支持及投资支持。        羚羊极速平台，将多级安防监控、视频交流、视频分享、互联网视频等等的多种在线视频版块全部整合，根据不同需求，在平台之上扩展不同的业务产品，以流畅、实时、可管理为基础，为基于视频业务的多样化服务提供无限可能。        羚羊极速是一个以激情和理想为源动力的互联网企业，在具备强大的技术能力和雄厚资金能力的同时，以极其开放的态度拥抱互联网，希望和合作伙伴及有理想的创业团队共同发展！
web前端开发工程师,北京图优谱信息技术有限公司,面议5天内反馈,北京,"Trends in University Plan，依托互联网，让四千万在校师生产生更自由广泛的连接，感受IT技术为教学、科研、管理和生活带来的各种便利，更将高校资源深度融合，创建共享精神下的“云端大学”，改变中国两千所高校信息交互和信息服务的模式，探索未来教育方式的创新与革命。用IT技术成就智慧校园，""忘了我，享受你的校园""。公司官网：www.tiup.cn"
Web前端工程师,北京比特大陆科技有限公司,面议24小时反馈,北京-海淀区,"公司网址：www.bitmain.com公司的详细介绍可参考知乎上的介绍（需要点击显示全部，可浏览北京办公环境照片）：http://www.zhihu.com/question/34468645 About US 北京比特大陆科技有限公司 Bitmain（简称：比特大陆）致力于提供高速、低功耗计算芯片，大功率、高密度计算服务器和大规模并行计算软件等超级计算芯片、硬件和软件产品，公司客户遍及全球100多个国家和地区。比特大陆总部位于北京，在香港、旧金山、深圳、成都等地设有子公司，核心研发团队来自中美两国。公司不断致力于比特币网络健康发展。自2013年推出第一款比特币专用计算芯片和矿机以来，我们一直保持该领域的全球领先位置。除了不断推出高性能的比特币挖矿芯片和矿机，公司还致力于为全球用户提供稳定的矿池服务、云算力托管服务、定制化区块链协议等行业互联网综合解决方案。比特大陆旗下的蚂蚁矿机Antminer、蚁池Antpool、云算力HashNest均排名全球市场第一。Work for US 公司注重人才培养和技术创新，60%以上人员从事研发和技术工作，多名行业知名专家。富有激情和活力的人才团队使比特大陆不仅是一个拥有高精尖人才的创新型团队，更是一个有梦想，有激情，年轻而富有朝气的团队。 比特大陆拥有浓厚的工程师文化，相信科技改变世界的潜力。每一行软件代码、每一根电路连线，都展示着工程师改变世界的理想。公司70%的员工从事研发工作，90%以上员工拥有本科学历，50%以上员工拥有硕士或者博士学历。 每一天，持续被追赶；每一次，从未被超越； 公司研发团队具备前端、后端和底层全定制设计的完整设计能力； 拥有最先进的16纳米制程的全定制设计经验，是TSMC北方区最大的客户； 来自中、美两国专家协同工作；数学、物理、机械、电子工程、通信工程等领域专家形成复合经验优势；已和国内外科研院所、一流大学、学术专家、业界圈内大拿建立密切合作； 我们在追求高性能、低功耗、高密度、低成本的征途上一路领先。 专注领域高速运算芯片, 集成电路IC行业, 互联网金融, 高性能运算HPC, 机器学习算法，人工智能"
WEB前端工程师,北京海绵保科技有限公司,15-30万72小时反馈,北京,关于我们我们的产品为快速发展的O2O企业提供风险软着陆的整体解决方案 为亿万网民提供与各种线上线下生活化场景密切相关的保险产品我们的愿景『微金融，大保障』通过融入我们的产品，使得O2O企业可以专注于为用户提供专业服务，使得亿万用户可以安心享受多样便捷的生活化服务。我们的团队海绵保险的创始团队，有来自平安等顶尖保险企业资深高管与精算师，亦有来自腾讯等知名互联网公司的资深管理人员、海量用户产品运营专家、高级工程师等。作为创业团队，与生俱来开放的氛围，快速成长的机遇，具有竞争力的薪酬，只刷脸、不打卡的弹性工作制，丰富多彩的团建活动，集体出游、品酒会、桌游会等等。欢迎关注官方微信号：haimianbaoxian
web前端开发,青牛(北京)技术有限公司,13-20万5天内反馈,北京-海淀区,青牛（北京）技术有限公司是中国领先的企业云服务提供商（SaaS），致力于融合网络技术研究和产品开发，联络中心云服务市场占有率第一。青牛公司成立于2000年，基于“持续提高中国企业的营销效率”的企业使命，经过十几年的发展，青牛软件的客户管理平台和联络中心平台已经广泛应用于电信、金融、政府、物流、生活服务等重点行业。目前，在全国拥有28个分支机构和完善的服务运营体系。青牛软件对融合网络与社交网络应用具有长期深刻的理解，拥有自主知识产权的“融合服务”核心技术，为基础电信运营商、大型企事业单位及中小企业在现有网络上创建、部署、管理、运营电话营销和社交网络营销提供统一的业务支撑环境，并提供跨平台的多网融合解决方案。在移动互联网和社交网络快速发展的产业格局下，青牛软件将利用融合网络技术的优势、大规模企业云服务的经验，以及对移动社交网络的深刻理解，致力于企业云服务和社交网络的整合，构建“SaaS＋SNS”的青牛企业云服务平台，搭建企业通向消费者的全息桥梁，实现企业的商业价值向客户的有效传递。 青牛的核心战略是持续打造青牛企业云服务平台（简称青牛云），为企业提高电话营销、网络营销、客户维系的效率。企业无需投资、维护庞杂的、频繁换代的IT系统，通过租用青牛云的平台服务，快速、灵活地开展电话呼叫中心、客户联络中心、企业社交网站、用户服务社区等服务。青牛云的融合网络能力，使企业能够在任何时间以任何方式与消费者沟通，包括电话、短信、网页、手机客户端；并且为企业提供视频通话、电话会议、即时通迅等通迅能力。 青牛云的社交化信息机制，帮助企业与消费者迅速发现并建立关系，在企业与消费者之间搭建全息的沟通桥梁。青牛云终端，使青牛云服务的体验更便捷，企业在共享青牛云服务的同时，还能根据企业的需求定制行业应用，满足各行各业的需求。现在，青牛正在打造中国第一个视频通讯专用网络，为家庭和企业提供高品质、高可靠的视频通讯服务。
WEB前端开发,汉义生物科技(北京)有限公司,10-20万5天内反馈,北京-东城区,汉众集团是一家涉及多元化产业板块集团，目前业务有影视传媒、生物科技、汉麻投资、军工领域、慈善板块、金融板块等众多领域。2014年，汉邦集团为了向国际化进军，考虑到北京所占据的地域优势、人才优势、对接国际市场优势，集团董事长张可先生从大连转战北京积极筹备北京汉众集团，于2015年7月投资一亿资金注册完成，汉众集团是大连汉邦的全资子公司，“汉”指代银河，“众”指代原住民，汉众即银河系原住民---Milky Way Aboriginals (MWA)；“众”也代表集团上下万众一心。诚如：邦心所至，众望所归！汉众集团通过实施独创的并购整合流程（产业政策评估、产业分析、行业分析、投资评估、渠道验证、风控机制），围绕极具吸引力和发展潜力的火麻产业、文化传媒产业及互联网+产业板块，推行汉众集团独特的运营模式和并购战略体系，培育项目基金池和财富管理平台，孵化旗下核心板块子公司上市，指导和协助每个子公司创造持续竞争优势和行业领先地位。汉众集团通过集团化的发展、资本推动、产业引领、内部品牌效应等方式，实现价值创造、价值获取、利益分配的组织机制及商业架构，帮助企业、投资人、客户、汉众原住民实现和创造价值，并为最终实现中国企业的全球化，世界企业的中国化不懈努力。 我们的使命（Mission） 推动中国企业的全球化，世界企业的中国化。 我们的愿景（Vision） 颠覆性创新思想的孵化平台，逆袭传统思维模式的舞台。我们的核心价值观（Core Value）在孵化企业成长的过程中享受成就公司现有福利：1、五险一金（按工资全额缴纳）2、周末双休3、早9：30-晚17：30工作时间4、餐费补贴、交通补贴、话费补贴5、带薪年假6、年度海内外旅游7、年度体检8、补充医疗保险9、节日福利10、集团微信群红包，抢到手软我们是一群年轻而富有活力的开创者，我们是一群高执行力的团队，用最棒的待遇和发展机会吸引拥有梦想的最优秀的你---我们在这里期待你的加盟！一起实现未来3年上市3家子公司的梦想！
前端开发工程师,北京陌上花科技有限公司,18-30万72小时反馈,北京-海淀区,“衣+”成立于2014年6月，是世界领先的人工智能计算机视觉引擎。在国际顶级计算机视觉竞赛ImageNet2015中，成绩超过谷歌、斯坦福等，获得五项世界第一。目前和优酷、微博、360等图像视频内容方合作，通过提供边看边买API（在视频和图片中实时搜索画面中超过100种同款商品），图像视频内容分析API（检测并识别超过300种类目、400种场景），人脸属性分析API服务海量用户，同时帮助内容方通过电商、广告变现。团队成员来自于斯坦福、CMU、新加坡国大、新加坡南洋理工、北大、中科院、上海交大、谷歌、微软、IBM、Intel、阿里巴巴、腾讯、百度、360、聚美等。官网http://dress-plus.com/人工智能视觉引擎宣传片   http://v.youku.com/v_show/id_XMTYwNTEyMDA4NA==.html衣+与360战略合作 图搜实现”边看边买“http://news.163.com/16/0613/16/BPF18UET00014AED.html衣+亮相科博会 接受央视专访http://mt.sohu.com/20160521/n450761712.shtml衣＋获ImageNet2015计算机视觉竞赛五项世界第一http://it.people.com.cn/n1/2015/1231/c203889-28001843.html衣+“边看边买“在优酷正式上线http://news.xinhuanet.com/video/2016-04/27/c_128936992.htm获得1000万美金A轮融资http://mp.weixin.qq.com/s?__biz=MjM5MDUzNTQxNg==&mid=400546762&idx=1&sn=e52975abd6545327ea0a8412699dbb79&scene=1衣+ App下载页iOS https://appsto.re/cn/s5cU2.iAndroid http://shouji.baidu.com/soft/item?docid=8063662
React前端开发工程师,北京思维实创科技股份有限公司,7-11万5天内反馈,北京,北京思维实创科技股份有限公司（以下简称公司）成立于2008年，是一家注册于北京市朝阳区的高新技术企业，多年来，始终耕耘于教育信息化领域，立志成为最优秀的教育信息化运营和服务商。公司的主营业务为信息化运维服务、软件研发和系统集成。目前，已成功推出应用于各行业的“智能IT运维平台”“绿色校园管理平台”和“智慧校园综合应用平台”等名星产品和众多优秀大型系统集成项目解决方案。  为员工搭建成长平台，为客户提供优质服务，为社会营造和谐环境，为股东实现长远收益是公司不断的追求。百名思维人，愿用智慧和汗水与您共进步。  至今公司已取得电子与智能化工程专业承包资质贰级、信息系统集成及服务资质叁级、安防工程企业资质壹级、音视频集成工程企业资质壹级、ISO9001质量管理体系认证、国家高新技术企业及双软认证企业等证书，2015年12月18日，公司正式在全国中小企业股份转让系统中挂牌上市（股票代码：834560）。  公司汇聚了大批优秀专业人才，他们不仅具有良好的专业知识和实践技能，更有极大的工作热情和极强的执行力。公司凭借着艰苦奋斗的团队精神和百折不挠的拼搏意志，不断得到客户认可，在行业中占有了一席之地。  在未来发展道路上，公司将继续严格按照质量管理体系来规范工作流程，我们将用专业的技术水平，快捷的响应速度，优秀的工作质量，完善的售后服务来回报客户对我们的信任。始终坚持以“为客户提供服务保障，为员工搭建成长平台，为社会营造和谐环境，为股东实现长远收益。”为使命，实现客户、企业、员工的共同发展！企业精神：专业：彰显公司实力；责任：铸就服务品质；协作：提升团队凝聚；创新：决定未来高度； 企业愿景：基础教育信息化运营和服务商； 企业使命：为客户提供服务保障；为员工搭建成长平台；为社会营造和谐环境；为股东实现长远收益。
WEB前端,全升时代科技(北京)有限公司,15-25万24小时反馈,北京-丰台区,全升时代科技（北京）有限公司（简称“全升时代”）是独立运营的农业+互联网公司，由北京农业巨头东昇集团于2015年10月投资成立。旗下“翠鲜缘.com”是由线下经营实体转型的B2B进口水果线上交易平台。平台依托的线下主体—翠鲜缘进口水果市场(冷库)是东昇集团独资子公司，其进口水果批发业务占据了华北地区95%的市场份额。“翠鲜缘.com”由全升时代自主开发，依托强势线下经营实体，全力打造专业的全球水果网上交易平台，转变传统的农产品批发业务交易模式。我们建立了严格的产品甄选标准和品控体系，为进口水果一级批发商，贸易商及采购商提供及时可靠的信息对接，方便便捷的网上交易和专业精准的冷链物流服务，从而优化提升传统交易方式和流通渠道。 创始人团队中不仅有拥有美国杜克大学Fuqua商学院MBA和康奈尔大学双硕士学位、具有多年农业领域战略咨询经验的CEO，北大计算机硕士们组成的超强极客技术团队，在物流行业深耕数年的资深人力资源专家，还有拥有11年生鲜批发市场运营经验的运营总监和接地气懂业务的运营团队。公司提供具有竞争力的薪酬福利和期权激励方案，舒适的办公环境，并向有需要的员工提供住宿。我们的梦想美好而可触，既有着落地的商业模式，又有着雄厚的行业资源和资本助力。我们不关心农业+互联网是不是风口，我们只看重商业模式是不是可持续。我们的脚步更轻盈，因为我们踩着坚实的线下实体。我们不用去跨越行业壁垒，因为我们就是壁垒。我们不忽悠，因为我们有看得见的愿景。加入我们。
WEB前端,易到用车,面议10天内反馈,北京-海淀区,"易到用车创立于2010年，是最具创新商业价值的汽车共享互联网预约车服务平台，是中国第一家专业提供专乘约租车服务的电子商务网站，用户通过易到用车APP或官方网站，就可以随时随地预定专车接送服务。目前，易到用车已经覆盖北京、上海、广州、深圳、成都、杭州等70多个城市，并为客户提供中高端车型的时租、接送机、日租、半日租、热门路线等多种服务，储备车源万余台。易到用车拥有一支具有丰富管理经验与技术能力的团队，在北京、上海、广州、深圳等地拥有300多名年轻、优秀、充满激情的员工。他们中很多人曾在阿里巴巴、淘宝、雅虎、百度、新浪、搜狐、诺基亚、凡客诚品、顺丰速递等世界和中国顶级企业取得非凡成就。【创新模式】没有一辆车、没有一个司机，但却可以做到用户拨打电话即可下单，1小时即响应，专业服务。易到用车通过自主搭建自身网站为主，配以APP（1、司机终端通过GPS,LBS,WiFi进行车辆的三重定位 2、个人用户手机终端）、以及YMS（易到用车智能交通引擎）将所有有效的运营车辆进行一个有效地调度，从而形成易到用车独一无二的商业特点——1小时预定相应、高端车型、专业配驾、按时计费。【融资情况】Ø  易到用车早期获得过徐小平带领的真格基金的天使投资；Ø  2011年8月易到用车获得来自晨兴创投、美国高通风险投资公司投资千万级美元的A轮融资；Ø  2013年4月，易到用车刚刚获得宽带资本1亿人民币的B轮融资，该轮融资由华兴资本担任独家财务顾问Ø  2013年12月，易到用车宣布成功完成C轮融资，融资金额为6000万美元，本轮投资由携程和DCM领投。华兴资本担任易到用车独家财务顾问。【公司福利待遇】五险一金、绩效奖金、项目奖金、年终奖、新婚礼金、节日礼品礼金、带薪假期、活动经费、下午茶、定期员工活动、免费旅游、股权/期权激励等；【关于我们的一些资料】易到用车网：http://www.yongche.com总裁（周航）微博：http://weibo.com/yongche"
前端开发工程师,北京第三石信息技术有限公司,21-42万5天内反馈,北京-朝阳区,关于我们/About us5Miles是一家美国市场领先的电商服务平台，基于位置信息，用户可以快速可靠地在5Miles买卖商品和服务。2015年初进入美国市场至今，用户 450万，安卓购物类应用排前10名，iOS生活服务类应用排前3名。目前的年化交易额已超过10亿美金。创始人兼首席执行官曾任淘宝移动平台总经理、兰亭集势CTO。公司创立至今已总共募集了超过5000万美元的资金，投资方包括SIG、IDG、晨星创投、蓝湖资本等多家著名基金公司。5miles可以提供什么？1、过节就有礼；2、定期体育活动走起；3、六险一金，包您放心；4、免费零食水果敞开吃，咖啡无限畅饮；5、国际化的办公氛围，全球化移动电商平台；6、扁平化的管理制度，与公司领导“0”距离；7、和一群志同道合的人，做一件改变世界的事。公司相关新闻报道：http://www.cs.com.cn/sylm/jsbd/201602/t20160229_4913118.htmlhttp://finance.591hx.com/article/2016-02-25/0000547839s.shtmlhttp://www.lieyunwang.com/archives/151855http://www.iimedia.cn/40622.html
移动前端工程师,易购购(北京)科技有限公司,12-36万24小时反馈,北京-海淀区,"岗位职责：1. 和产品及后台团队密切沟通，可快速独立开发界面功能模块；2. 编写高质量代码，保证界面应用既能满足UI设计要求，也能成功使用后端服务，完成必要的测试；3. 具备团队合作精神，和其他成员协同工作岗位要求：1. 精通Angular JS+Ionic/Cordova/PhoneGap框架，熟练使用HTML, CSS, Javascript, jQuery进行前端开发;2. 精通HTML5，深入掌握CSS3实现各种页面动画效果， 能够借助SCSS/SASS或LESS进行CSS3模块化开发3. 熟悉Responsive Design网页布局，有多机型(PC/pad/phone)适配及优化经验4. 需提供至少2个以上较复杂、可展示的前端案例5. 具备iOS/Android 开发经验，具备iOS及Android项目的集成及联调能力6. 有一定的UI/UE能力，有文档编写能力"
web前端开发工程师,北京彭措派时尚国际科技有限公司,12-24万24小时反馈,北京-朝阳区,尚我是一款智时尚APP ：致力于［智能搭配］倡导时尚生活方式；［移动互联］辐射用户衣食行乐；［多种购物体验］连接用户商家；［垂直互动］社区兴趣聚合用户。尚我是智能时代为时尚带来的革新！
初中级前端研发工程师,北京果仁宝科技有限公司,18-24万72小时反馈,北京-海淀区,     北京果仁宝科技有限公司成立于2015年6月，隶属于港股上市公司神州数字（股票代码：08255.HK），基于全球最有前景的区块链技术，为有投资需求的个人消费者提供高效、透明、安全、便捷的互联网金融服务，同时，为游戏，电商，视频等互联网行业提供便捷、可靠的消费解决方案，主打产品果仁宝为基于区块链技术的数字积分及消费生态。
前端工程师,北京云杉世纪网络科技有限公司,12-18万5天内反馈,北京,云杉网络，于2011年12月成立于北京，成员主要来自清华大学和Juniper、百度、华为等国内外知名企业。团队以SDN技术的创新和应用为核心，于2012年推出2Cloud云平台；2013年完成来自硅谷的风险投资商的投资；2014年定位于混合云服务，并与微软、思科、绿盟等厂商展开深入的技术和产品合作。在北京、上海、广州、苏州和成都等地，已构建了可覆盖全国的云平台建设和服务体系，为数据中心、园区云等行业云交付可运营公共云计算服务的云管理平台，为政府和企业交付私有云及混合云方案。团队秉承技术创造价值的使命，专注于云计算技术的创新和云平台的研发，帮助合作伙伴和客户实现合作共赢。
